queryNo|tables|conditions|subqueries|joins|paths|functions|total columns|used columns|query
9036|2|11|0|1|-1|0|61|7|select ts.name as name, tsd.from_time as from_time, tsd.to_time as to_time from `tabTimesheet Detail` tsd, `tabTimesheet` ts where ts.`employee`='_T-Employee-0001' and tsd.parent = ts.name and ( ('2017-02-09 14:15:59.911160' > tsd.from_time and '2017-02-09 14:15:59.911160' < tsd.to_time) or ('2017-02-09 16:15:59.911160' > tsd.from_time and '2017-02-09 16:15:59.911160' < tsd.to_time) or ('2017-02-09 14:15:59.911160' <= tsd.from_time and '2017-02-09 16:15:59.911160' >= tsd.to_time)) and tsd.name!='95c4f1d021' and ts.name!='TS-00052' and ts.docstatus < 2
9037|1|5|0|0|-1|4|36|6|select *, timestamp(posting_date, posting_time) as "timestamp" from `tabStock Ledger Entry` where item_code = '_Test FG Item' and warehouse = '_Test Warehouse 1 - _TC' and ifnull(is_cancelled, 'No')='No' and timestamp(posting_date, posting_time) > timestamp('2017-02-09', '12:25:54.612893') and name!='SLE/00000127' order by timestamp(posting_date, posting_time) asc, name asc for update
9038|1|3|0|0|-1|0|25|3|select * from `tabPacked Item` where `parenttype` = 'Sales Invoice' and `parent` = '_T-Sales Invoice-00004' and `parentfield` = 'packed_items' order by idx asc
9039|1|1|0|0|-1|0|51|1|select `rate` from `tabPurchase Order Item` where `name` = '1534b0ea94' order by modified desc
9040|1|1|0|0|-1|0|29|1|select lft, rgt from `tabAccount` where name='Accounts Payable - CFEC'
9041|1|1|0|0|-1|0|49|1|select `name`, `parent`, `parenttype`, `docstatus` from `tabPayment Entry` where `amended_from` = 'PE-00004' order by modified desc
9042|1|2|0|0|-1|0|27|2|select name, event, method from `tabEmail Alert` where `tabEmail Alert`.document_type = 'Deleted Document' and `tabEmail Alert`.enabled = 1.0 order by `tabEmail Alert`.`modified` DESC
9043|1|3|0|0|-1|0|52|3|select * from `tabDelivery Note Item` where `parenttype` = 'Delivery Note' and `parent` = 'DN-00008' and `parentfield` = 'items' order by idx asc
9044|1|1|0|0|-1|0|21|1|select * from `tabProperty Setter` where doc_type='Sales Taxes and Charges'
9045|1|1|0|0|-1|0|107|1|select modified, docstatus from `tabSales Invoice` where name = 'SINV-00002' for update
9046|1|1|0|0|-1|0|36|1|select `name` from `tabGL Entry` where `account` = 'Duties and Taxes - _TC1' order by modified desc
9047|1|1|0|0|-1|0|45|1|select * from `tabCommunication` where `name` = 'fdc0a15add' order by modified desc
9048|1|1|0|0|-1|0|55|1|select `name` from `tabUser` where `name` = 'test_deactivate_additional_users@example.com' order by modified desc
9049|1|1|0|0|-1|0|52|1|select modified, docstatus from `tabCompany` where name = 'COA from Existing Company' for update
9050|1|3|0|0|-1|0|46|3|select * from `tabDocField` where `parenttype` = 'DocType' and `parent` = 'Auto Email Report' and `parentfield` = 'fields' order by idx asc
9051|1|1|0|0|-1|0|18|1|select `name` from `tabLanguage` where `name` = 'es-MX' order by modified desc
9052|1|3|0|0|-1|0|35|3|select * from `tabStock Entry Detail` where `parenttype` = 'Stock Entry' and `parent` = 'STE-00039' and `parentfield` = 'items' order by idx asc
9053|1|1|0|0|-1|0|3|1|select field, value from tabSingles where doctype='Selling Settings'
9054|1|3|0|0|-1|0|46|3|select * from `tabDocField` where `parenttype` = 'DocType' and `parent` = 'Social Login Keys' and `parentfield` = 'fields' order by idx asc
9055|1|3|0|0|-1|0|21|3|select `read`, `write`, `share` from `tabDocShare` where `share_doctype` = 'Blog Post' and `user` = 'test2@example.com' and `share_name` = '-test-blog-post-1' order by modified desc
9056|1|1|0|0|-1|0|29|1|select `freeze_account` from `tabAccount` where `name` = 'Commission on Sales - WP' order by modified desc
9057|1|1|0|0|-1|0|29|1|select `account_type` from `tabAccount` where `name` = 'Sales - _TC' order by modified desc
9058|1|3|0|0|-1|0|46|3|select * from `tabDocField` where `parenttype` = 'DocType' and `parent` = 'Currency' and `parentfield` = 'fields' order by idx asc
9059|1|1|0|0|-1|0|57|1|select `name` from `tabDocType` where `name` = 'Terms and Conditions' order by modified desc
9060|1|4|0|0|-1|1|55|3|select sum(amount) from `tabPurchase Invoice Item` where po_detail='20bb7cad4e' and (pr_detail is null or pr_detail = '') and docstatus=1
9061|1|1|0|0|-1|0|75|1|select `website_image` from `tabItem` where `name` = '_Test PPT Item Master' order by modified desc
9062|1|1|0|0|-1|0|29|1|select `name` from `tabAccount` where `name` = 'Accumulated Depreciation - _TC1' order by modified desc
9063|1|3|0|0|-1|0|28|3|select parent from `tabJournal Entry Account` where reference_type='Journal Entry' and reference_name='_T-Journal Entry-00004' and docstatus < 2
9064|1|1|0|0|-1|0|29|1|select `freeze_account` from `tabAccount` where `name` = 'Cash In Hand - CFEC' order by modified desc
9065|1|2|0|0|-1|0|18|2|select salary_component_abbr from `tabSalary Component` where name!='TDS' and salary_component_abbr='T'
9066|1|4|0|0|-1|4|36|5|select *, timestamp(posting_date, posting_time) as "timestamp" from `tabStock Ledger Entry` where item_code = '_Test Variant Item-S' and warehouse = '_Test Warehouse - _TC' and ifnull(is_cancelled, 'No')='No' and timestamp(posting_date, posting_time) > timestamp('1900-01-01', '00:00') order by timestamp(posting_date, posting_time) asc, name asc for update
9067|3|7|1|1|-1|0|56|9|select b.cost_center, ba.budget_amount, b.monthly_distribution, b.action_if_annual_budget_exceeded, b.action_if_accumulated_monthly_budget_exceeded from `tabBudget` b, `tabBudget Account` ba where b.name=ba.parent and b.fiscal_year='_Test Fiscal Year 2017' and ba.account='Expenses Included In Valuation - _TC' and b.docstatus=1 and exists(select name from `tabCost Center` where lft<=8 and rgt>=9 and name=b.cost_center)
9068|1|1|0|0|-1|0|75|1|select * from `tabItem` where `name` = '_Test Item for Auto Price List' order by modified desc
9069|1|3|0|0|-1|0|12|3|select * from `tabDefaultValue` where `parenttype` = 'User' and `parent` = 'testdelete@example.com' and `parentfield` = 'defaults' order by idx asc
9070|1|2|0|0|-1|0|29|2|select name from `tabAccount` where lft <= 493 and rgt >= 496
9071|2|6|0|1|-1|1|55|8|select sum(mr_item.qty - mr_item.ordered_qty) from `tabMaterial Request Item` mr_item, `tabMaterial Request` mr where mr_item.item_code='_Test Item Home Desktop 100' and mr_item.warehouse='_Test Warehouse - _TC' and mr_item.qty > mr_item.ordered_qty and mr_item.parent=mr.name and mr.status!='Stopped' and mr.docstatus=1
9073|1|2|0|0|-1|0|29|2|select name from `tabAccount` where lft <= 493 and rgt >= 498
9074|1|3|0|0|-1|0|28|3|select * from `tabJournal Entry Account` where `parenttype` = 'Journal Entry' and `parent` = 'JV-00002' and `parentfield` = 'accounts' order by idx asc
9075|1|1|0|0|-1|0|15|1|select * from `tabProduct Bundle` where `name` = '_Test Product Bundle Item' order by modified desc
9076|1|4|0|0|-1|0|30|4|select name from `tabFile` where content_hash='8b1a9953c4611296a827abf8c47804d7' and name!='3d77e6f480' and attached_to_doctype='ToDo' and attached_to_name='dcfdc9b3b1'
9077|1|1|0|0|-1|0|29|1|select `account_currency` from `tabAccount` where `name` = 'Office Rent - 7cQ' order by modified desc
9078|1|3|0|0|-1|0|16|3|select * from `tabItem Variant Attribute` where `parenttype` = 'Item' and `parent` = '_Test FG Item' and `parentfield` = 'attributes' order by idx asc
9079|1|2|0|0|-1|0|29|2|select name from `tabAccount` where lft <= 493 and rgt >= 494
9080|1|1|0|0|-1|0|27|1|select `name` from `tabItem Group` where `name` = '_Test Item 2' order by modified desc
9081|1|1|0|0|-1|0|41|1|select `purchase_rate` from `tabSerial No` where `name` = 'SN001' order by modified desc
9082|1|3|0|0|-1|0|30|3|select * from `tabDocPerm` where `parenttype` = 'DocType' and `parent` = 'Product Bundle Item' and `parentfield` = 'permissions' order by idx asc
9083|1|1|0|0|-1|0|33|1|select `name` from `tabStudent` where `student_email_id` = 'test_import_userrole@example.com' order by modified desc
9084|1|2|0|0|-1|2|28|2|select ifnull(sum(projected_qty),0) as qty from `tabBin` where item_code = '_Test PPT Item Sub A' and warehouse='_Test Warehouse - _TC'
9085|1|1|0|0|-1|0|76|1|select * from `tabPurchase Receipt` where `name` = '_T-Purchase Receipt-00004' order by modified desc
9086|1|1|0|0|-1|0|76|1|select `currency` from `tabPurchase Receipt` where `name` = '_T-Purchase Receipt-00006' order by modified desc
9087|1|3|0|0|-1|1|48|3|select sum(fg_completed_qty) from `tabStock Entry` where production_order='PRO-00008' and docstatus=1 and purpose='Manufacture'
9088|1|1|0|0|-1|0|36|1|select modified, docstatus from `tabGL Entry` where name = 'GL0000202' for update
9089|1|1|0|0|-1|0|29|1|select * from `tabAccount` where `name` = '_Test Account Insurance Charges - _TC' order by modified desc
9090|1|1|0|0|-1|0|86|1|select * from `tabPurchase Order` where `name` = 'PO-00004' order by modified desc
9091|1|2|0|0|-1|0|31|2|select name from `tabWarehouse` where `company` = '_Test Company' and `name` = '_Test Warehouse - _TC'
9092|1|3|0|0|-1|0|24|3|select * from `tabSales Taxes and Charges` where `parenttype` = 'Delivery Note' and `parent` = 'DN-00008' and `parentfield` = 'taxes' order by idx asc
9093|1|3|0|0|-1|0|15|3|select * from `tabSales Team` where `parenttype` = 'Delivery Note' and `parent` = 'DN-00008' and `parentfield` = 'sales_team' order by idx asc
9094|1|5|0|0|-1|0|44|5|select name from `tabSalary Slip` where start_date = '2017-02-01' and end_date = '2017-02-28' and docstatus != 2 and employee = 'EMP-0001' and name != 'Sal Slip/EMP-0001/00005'
9096|1|1|0|0|-1|0|29|1|select `name`, `is_group`, `company` from `tabAccount` where `name` = 'Securities and Deposits - _TC2' order by modified desc
9097|1|3|0|0|-1|2|90|3|select name from `tabSales Order` where ifnull(`tabSales Order`.status, '') not in ('Completed', 'Closed') and ifnull(`tabSales Order`.docstatus, 0) < 2.0 and `tabSales Order`.customer = '_Test Customer 2' order by `tabSales Order`.docstatus asc, `tabSales Order`.`modified` DESC limit 0, 1
9098|1|1|0|0|-1|0|28|1|select * from `tabBin` where `name` = 'BIN/0000033' order by modified desc
9099|1|2|0|0|-1|0|44|2|SELECT * FROM `tabCustom Field` WHERE dt = 'OAuth Client' AND docstatus < 2
9100|1|3|0|0|-1|0|26|3|select * from `tabPurchase Taxes and Charges` where `parenttype` = 'Supplier Quotation' and `parent` = 'SQTN-00003' and `parentfield` = 'taxes' order by idx asc
9101|1|1|0|0|-1|0|38|1|select `lead_name`, `company_name` from `tabLead` where `name` = '_T-Lead-00001' order by modified desc
9102|1|1|0|0|-1|0|82|1|select * from `tabDelivery Note` where `name` = 'DN-00001' order by modified desc
9103|1|1|0|0|-1|0|29|1|select `name` from `tabAccount` where `name` = 'Utility Expenses - _TC2' order by modified desc
9104|1|4|0|0|-1|0|21|4|select share_name from tabDocShare where (user='Administrator' or everyone=1) and share_doctype='Company' and `read`=1
9105|1|1|0|0|-1|0|33|1|select * from `tabCustom DocPerm` where `tabCustom DocPerm`.parent = 'Journal Entry' order by `tabCustom DocPerm`.`modified` ASC
9106|1|1|0|0|-1|0|29|1|select * from `tabAccount` where `name` = 'Unsecured Loans - CFEC' order by modified desc
9107|1|1|0|0|-1|0|21|1|select * from `tabProperty Setter` where doc_type='Asset'
9108|1|1|0|0|-1|0|82|1|select `owner` from `tabDelivery Note` where `name` = 'DN-00003' order by modified desc
9109|1|1|0|0|-1|0|107|1|select modified, docstatus from `tabSales Invoice` where name = 'SINV-00016' for update
9110|1|5|0|0|-1|0|44|5|select name from `tabSalary Slip` where start_date = '2017-02-01' and end_date = '2017-02-28' and docstatus != 2 and employee = 'EMP-0001' and name != 'Sal Slip/EMP-0001/00004'
9111|1|1|0|0|-1|0|29|1|select * from `tabAccount` where `name` = 'Write Off - CFEC' order by modified desc
9112|1|1|0|0|-1|0|36|1|select modified, docstatus from `tabGL Entry` where name = 'GL0000140' for update
9113|1|1|0|0|-1|0|29|1|select `name` from `tabAccount` where `name` = 'Exchange Gain/Loss - _TC2' order by modified desc
9114|1|1|0|0|-1|0|90|1|select modified, docstatus from `tabSales Order` where name = 'SO-00026' for update
9115|1|1|0|0|-1|0|57|1|select `module` from `tabDocType` where `name` = 'Expense Claim' order by modified desc
9116|1|1|0|0|-1|0|28|1|select modified, docstatus from `tabBin` where name = 'BIN/0000020' for update
9117|1|1|0|0|-1|0|29|1|select `is_group`, `company`, `report_type` from `tabAccount` where `name` = '_Test Account Cost for Goods Sold - _TC' order by modified desc
9118|1|2|0|0|-1|0|29|2|select * from `tabAccount` where lft=491 or rgt=492
9119|1|4|0|0|-1|4|36|5|select *, timestamp(posting_date, posting_time) as "timestamp" from `tabStock Ledger Entry` where item_code = '_Test Item Home Desktop 100' and warehouse = '_Test Warehouse - _TC' and ifnull(is_cancelled, 'No')='No' and timestamp(posting_date, posting_time) < timestamp('2017-02-09', '12:25:18.692287') order by timestamp(posting_date, posting_time) desc, name desc limit 1
9120|1|1|0|0|-1|0|29|1|select `name` from `tabAccount` where `name` = '_Test Account Customs Duty - _TC' order by modified desc
9121|1|3|0|0|-1|0|26|3|select * from `tabPurchase Taxes and Charges` where `parenttype` = 'Purchase Receipt' and `parent` = 'PREC-00005' and `parentfield` = 'taxes' order by idx asc
9122|2|11|0|1|-1|0|61|7|select ts.name as name, tsd.from_time as from_time, tsd.to_time as to_time from `tabTimesheet Detail` tsd, `tabTimesheet` ts where ts.`employee`='_T-Employee-0001' and tsd.parent = ts.name and ( ('2017-02-09 15:55:59.911160' > tsd.from_time and '2017-02-09 15:55:59.911160' < tsd.to_time) or ('2017-02-09 17:55:59.911160' > tsd.from_time and '2017-02-09 17:55:59.911160' < tsd.to_time) or ('2017-02-09 15:55:59.911160' <= tsd.from_time and '2017-02-09 17:55:59.911160' >= tsd.to_time)) and tsd.name!='42ac4fcc66' and ts.name!='TS-00062' and ts.docstatus < 2
9123|1|1|0|0|-1|0|48|1|select `name` from `tabStock Entry` where `name` = 'STE-00048' order by modified desc
9124|1|2|0|0|-1|0|27|2|select name, event, method from `tabEmail Alert` where `tabEmail Alert`.document_type = 'Lead Source' and `tabEmail Alert`.enabled = 1.0 order by `tabEmail Alert`.`modified` DESC
9125|1|2|0|0|-1|0|29|2|select * from `tabAccount` where lft=34 or rgt=35
9126|2|11|0|1|-1|0|61|7|select ts.name as name, tsd.from_time as from_time, tsd.to_time as to_time from `tabTimesheet Detail` tsd, `tabTimesheet` ts where ts.`employee`='_T-Employee-0001' and tsd.parent = ts.name and ( ('2017-02-09 14:15:59.813132' > tsd.from_time and '2017-02-09 14:15:59.813132' < tsd.to_time) or ('2017-02-09 16:15:59.813132' > tsd.from_time and '2017-02-09 16:15:59.813132' < tsd.to_time) or ('2017-02-09 14:15:59.813132' <= tsd.from_time and '2017-02-09 16:15:59.813132' >= tsd.to_time)) and tsd.name!='437aab69ea' and ts.name!='TS-00027' and ts.docstatus < 2
9127|1|1|0|0|-1|0|36|1|select `name` from `tabGL Entry` where `account` = '_Test Account Stock Adjustment - CFEC' order by modified desc
9128|1|1|0|0|-1|0|36|1|select `name` from `tabGL Entry` where `account` = 'Softwares - CFEC' order by modified desc
9129|1|1|0|0|-1|0|36|1|select modified, docstatus from `tabStock Ledger Entry` where name = 'SLE/00000004' for update
9130|1|1|0|0|-1|0|19|1|select `enabled` from `tabPrice List` where `name` = '_Test Price List India' order by modified desc
9131|1|4|0|0|-1|0|25|4|select name from `tabPacked Item` where parent='SO-00027' and parenttype='Sales Order' and parentfield='packed_items' and name not in ('7db742e2e8','7265ab15ca')
9132|1|1|0|0|-1|0|57|1|select `module`, `custom` from `tabDocType` where `name` = 'Blog Category' order by modified desc
9133|1|2|0|0|-1|0|28|2|select projected_qty from `tabBin` where item_code = '_Test Serialized Item' and warehouse = '_Test Warehouse - _TC'
9134|1|1|0|0|-1|0|21|1|select * from `tabProperty Setter` where doc_type='POS Customer Group'
9135|1|4|0|0|-1|4|36|5|select *, timestamp(posting_date, posting_time) as "timestamp" from `tabStock Ledger Entry` where item_code = '_Test Item Home Desktop 100' and warehouse = '_Test Warehouse - _TC' and ifnull(is_cancelled, 'No')='No' and timestamp(posting_date, posting_time) <= timestamp('2017-02-09', '12:25:55.065175') order by timestamp(posting_date, posting_time) desc, name desc limit 1
9136|1|1|0|0|-1|0|32|1|select `name` from `tabLeave Application` where `name` = 'LAP/00010' order by modified desc
9137|1|2|0|0|-1|0|24|2|SELECT name FROM `tabPacking Slip` WHERE delivery_note = 'DN-00022' AND docstatus = 1
9138|1|2|0|0|-1|0|29|2|select name from `tabAccount` where lft <= 791 and rgt >= 792
9139|1|1|0|0|-1|0|45|1|select * from `tabCommunication` where `name` = 'c2a4bcccea' order by modified desc
9140|1|2|0|0|-1|0|27|2|select name, event, method from `tabEmail Alert` where `tabEmail Alert`.document_type = 'Monthly Distribution' and `tabEmail Alert`.enabled = 1.0 order by `tabEmail Alert`.`modified` DESC
9141|1|4|0|0|-1|0|52|4|select name from `tabDelivery Note Item` where parent='DN-00027' and parenttype='Delivery Note' and parentfield='items' and name not in ('9eb6e0a74a')
9142|1|2|0|0|-1|0|31|2|select * from `tabWarehouse` where lft=60 or rgt=61
9143|1|2|0|0|-1|1|48|2|select purpose, sum(fg_completed_qty) from `tabStock Entry` where production_order='PRO-00007' and docstatus=1 group by purpose
9144|1|1|0|0|-1|0|29|1|select `name` from `tabAccount` where `name` = 'Accounts Receivable - 7cQ' order by modified desc
9145|1|1|0|0|-1|0|29|1|select `freeze_account` from `tabAccount` where `name` = 'Investments - CFEC' order by modified desc
9146|1|1|0|0|-1|0|29|1|select `freeze_account` from `tabAccount` where `name` = '_Test Write Off - _TC1' order by modified desc
