queryNo|tables|conditions|subqueries|joins|paths|functions|total columns|used columns|query
1117|1|1|0|0|3|0|23|1|select `name`, `parent`, `parenttype`, `docstatus` from `tabBudget` where `amended_from` = '_Test Cost Center - _TC/_Test Fiscal Year 2013/001' order by modified desc
1118|3|20|6|0|0|1|167|105|select sum((dnpi_qty / so_item_qty) * (so_item_qty - so_item_delivered_qty)) from ( (select qty as dnpi_qty, ( select qty from `tabSales Order Item` where name = dnpi.parent_detail_docname and (delivered_by_supplier is null or delivered_by_supplier = 0) ) as so_item_qty, ( select delivered_qty from `tabSales Order Item` where name = dnpi.parent_detail_docname and delivered_by_supplier = 0 ) as so_item_delivered_qty, parent, name from ( select qty, parent_detail_docname, parent, name from `tabPacked Item` dnpi_in where item_code = '_Test Item' and warehouse = '_Test Warehouse - _TC' and parenttype='Sales Order' and item_code != parent_item and exists (select * from `tabSales Order` so where name = dnpi_in.parent and docstatus = 1 and status != 'Closed') ) dnpi) union (select qty as dnpi_qty, qty as so_item_qty, delivered_qty as so_item_delivered_qty, parent, name from `tabSales Order Item` so_item where item_code = '_Test Item' and warehouse = '_Test Warehouse - _TC' and (so_item.delivered_by_supplier is null or so_item.delivered_by_supplier = 0) and exists(select * from `tabSales Order` so where so.name = so_item.parent and so.docstatus = 1 and so.status != 'Closed')) ) tab where so_item_qty >= so_item_delivered_qty
1119|2|3|1|0|10|0|130|4|select pr_item.item_code, pr_item.description, pr_item.qty, pr_item.base_rate, pr_item.base_amount, pr_item.name from `tabPurchase Receipt Item` pr_item where parent = '_T-Purchase Receipt-00003' and exists(select name from tabItem where name = pr_item.item_code and is_stock_item = 1)
1120|1|3|1|0|8|1|22|2|select t1.name from `tabTerritory` t1 where (select count(*) from `tabTerritory` t2 where t2.lft < t1.lft and t2.rgt > t1.rgt) = 0
1121|1|2|0|0|5|0|20|2|select `costing_rate`, `billing_rate` from `tabActivity Cost` where `employee` = '_T-Employee-0001' and `activity_type` = '_Test Activity Type' order by modified desc
1122|1|1|0|0|3|0|30|1|select `name` from `tabFile` where `is_attachments_folder` = 1 order by modified desc
1123|1|1|0|0|2|0|28|1|select name, status, communication, message, sender, reference_doctype, reference_name, unsubscribe_param, unsubscribe_method, expose_recipients, show_as_cc from `tabEmail Queue` where name='72d13119ac' for update
1124|1|1|0|0|3|0|30|1|select name, file_name from `tabFile` where `tabFile`.folder = '1bee6b5190' order by `tabFile`.`modified` desc
1125|1|2|0|0|5|0|14|2|select `fixed_asset_account`, `accumulated_depreciation_account`, `depreciation_expense_account` from `tabAsset Category Account` where `company_name` = '_Test Company' and `parent` = 'Computers' order by modified desc
1126|1|1|0|0|2|0|19|1|select `name` from `tabPayment Gateway Account` where `name` = '_Test Gateway - INR' order by modified desc
1127|1|3|0|0|7|0|11|3|select * from `tabBlock Module` where `parenttype` = 'User' and `parent` = 'test_scheduler@example.com' and `parentfield` = 'block_modules' order by idx asc
1128|1|2|0|0|5|0|42|2|select `name` from `tabOpportunity` where `status` != 'Lost' and `lead` = '_T-Lead-00001' order by modified desc
1129|1|0|0|0|1|2|55|0|select max(char_length(`parentfield`)) from `tabUser`
1130|1|1|0|0|2|0|16|1|select `enabled` from `tabIntegration Service` where `name` = 'LDAP' order by modified desc
1131|1|1|0|0|2|0|35|1|select `status` from `tabTask` where `name` = 'TASK00010' order by modified desc
1132|1|1|0|0|3|0|3|1|select field, value from tabSingles where doctype='Notification Control'
1133|1|1|0|0|3|0|23|1|select parent from `tabBOM Item` where bom_no = 'BOM-_Test PPT Item SC A-001'
1134|1|1|0|0|2|0|75|1|select `tolerance` from `tabItem` where `name` = '_Test Product Bundle Item' order by modified desc
1135|1|1|0|0|3|0|22|1|select distinct `reference_doctype`, parenttype from `tabIntegration Request` where `reference_doctype`='Role'
1136|1|1|0|0|2|0|28|1|select * from `tabDesktop Icon` where `name` = 'a1d2a9f4b2' order by modified desc
1137|1|3|0|0|6|0|12|2|select holiday_date from `tabHoliday` where parent='Salary Slip Test Holiday List' and holiday_date >= '2017-02-09' and holiday_date <= '2017-02-15'
1138|1|8|0|0|20|0|32|6|select employee, leave_type, from_date, to_date, total_leave_days from `tabLeave Application` where employee='_T-Employee-0002' and leave_type='_Test Leave Type' and status='Approved' and docstatus=1 and (from_date between '2013-01-01' and '2015-12-31' or to_date between '2013-01-01' and '2015-12-31' or (from_date < '2013-01-01' and to_date > '2015-12-31'))
1139|2|4|1|0|10|0|38|6|select parent, (select is_primary_contact from tabContact c where c.name = dl.parent) as is_primary_contact from `tabDynamic Link` dl where dl.link_doctype='Customer' and dl.link_name='_Test Customer' and dl.parenttype = 'Contact'
1140|1|1|0|0|2|0|52|1|select `delivered_by_supplier` from `tabSales Order Item` where `name` = '21b1167610' order by modified desc
1141|1|1|0|0|2|0|21|1|select `lft`, `rgt` from `tabCost Center` where `name` = '_Test Cost Center - _TC' order by modified desc
1143|1|0|0|0|0|0|29|0|select `tabAddress`.`name` from `tabAddress` order by `tabAddress`.`modified` DESC
1144|1|0|0|0|0|0|55|0|select name from `tabUser`
1146|1|0|0|0|0|0|28|0|select distinct party_type from `tabJournal Entry Account`
1147|1|1|0|0|2|0|35|1|select `customer_name` from `tabCustomer` where `name` = '_Test Customer USD' order by modified desc
1148|1|3|0|0|7|0|45|3|select `name` from `tabCommunication` where `communication_type` = 'Comment' and `reference_name` = '_Test Customer 1 Renamed' and `reference_doctype` = 'Customer' order by modified desc
1149|1|3|0|0|7|0|15|3|select * from `tabPayment Reconciliation Invoice` where `parenttype` = 'Payment Reconciliation' and `parent` = 'Payment Reconciliation' and `parentfield` = 'invoices' order by idx asc
1150|2|4|1|0|9|0|66|4|select parent FROM tabUserRole WHERE role='System Manager' AND parent!='Administrator' AND parent IN (SELECT email FROM tabUser WHERE enabled=1)
1151|1|1|0|0|2|0|19|1|select * from `tabItem Attribute` where `name` = 'Test Size' order by modified desc
1152|1|0|0|0|1|2|34|0|select max(char_length(`parent`)) from `tabEvent`
1153|1|1|0|0|2|0|82|1|select `customer`, `customer_name` from `tabDelivery Note` where `name` = 'DN-00015' order by modified desc
1154|1|1|0|0|3|0|21|1|select `name`, `parent`, `parenttype`, `docstatus` from `tabProduction Plan Item` where `sales_order` = 'SO-00027' order by modified desc
1155|1|1|0|0|2|0|27|1|select `docstatus` from `tabRequest for Quotation` where `name` = 'RFQ-00002' order by modified desc
1156|1|0|0|0|1|2|55|0|select max(char_length(`first_name`)) from `tabUser`
1157|1|3|0|0|7|0|18|3|select `name` from `tabEmail Unsubscribe` where `reference_doctype` = 'User' and `email` = 'test@example.com' and `reference_name` = 'Administrator' order by modified desc
1158|1|4|0|0|7|0|6|4|select `password` from `__Auth` where doctype='Email Account' and name='_Test Email Account 1' and fieldname='password' and encrypted=1
1159|1|1|0|0|4|1|27|1|select name from `tabItem Group` where ifnull(parent_item_group, '')='Services'
1160|1|2|0|0|5|0|36|2|select name from `tabGL Entry` where voucher_type='Delivery Note' and voucher_no='DN-00030'
1161|1|1|0|0|2|0|35|1|select `_comments` from `tabCustomer` where `name` = '_Test Customer 1' order by modified desc
1162|1|2|0|0|5|0|39|2|select name from `tabProject` where `tabProject`.status = 'Open' and `tabProject`.customer = '_Test Customer USD' order by `tabProject`.`modified` desc limit 0, 1
1163|1|4|0|0|8|0|51|4|select name from `tabPurchase Order Item` where parent='PO-00005' and parenttype='Purchase Order' and parentfield='items' and name not in ('cac0a55433')
1164|1|3|0|0|7|0|15|3|select * from `tabProduct Bundle Item` where `parenttype` = 'Product Bundle' and `parent` = '_Test Product Bundle Item' and `parentfield` = 'items' order by idx asc
1165|1|0|0|0|1|2|25|0|select max(char_length(`reference_name`)) from `tabToDo`
1166|1|1|0|0|2|0|57|1|select `module`, `custom` from `tabDocType` where `name` = 'Property Setter' order by modified desc
1167|1|1|0|0|2|0|18|1|select `code` from `tabCountry` where `name` = 'India' order by modified desc
1168|1|1|0|0|3|0|12|1|select task from `tabTask Depends On` where parent = 'TASK00010'
1169|1|3|0|0|7|0|11|3|select * from `tabPOS Item Group` where `parenttype` = 'POS Profile' and `parent` = '6125d62f89' and `parentfield` = 'item_groups' order by idx asc
1170|2|6|1|0|18|2|65|6|SELECT sum(debit) - sum(credit) FROM `tabGL Entry` gle WHERE posting_date <= '2013-02-14' and posting_date >= '2013-01-01' and voucher_type != 'Period Closing Voucher' and exists ( select name from `tabAccount` ac where ac.name = gle.account and ac.lft >= 377 and ac.rgt <= 386 )
1171|1|1|0|0|3|0|17|1|select `name`, `template` from `tabAddress Template` where `country` = 'India' order by modified desc
1172|1|2|0|0|9|1|27|2|select activity_type, sum(hours) as total_hours from `tabTimesheet Detail` where project=NULL and docstatus < 2 group by activity_type order by total_hours desc
1173|1|1|0|0|3|0|16|1|select name from `tabIntegration Service` where `tabIntegration Service`.enabled = 1.0 order by `tabIntegration Service`.`modified` DESC
1174|1|1|0|0|2|0|43|1|select `production_item`, `qty` from `tabProduction Order` where `name` = 'PRO-00002' order by modified desc
1175|1|4|0|0|8|0|19|4|select name from `tabPurchase Order Item Supplied` where parent='PO-00008' and parenttype='Purchase Order' and parentfield='supplied_items' and name not in ('e79888f684','bbfeee98df')
1176|2|4|0|1|12|0|131|5|select pr_item.name, pr_item.amount, pr_item.parent from `tabPurchase Receipt Item` pr_item, `tabPurchase Receipt` pr where pr.name=pr_item.parent and pr_item.purchase_order_item='20bb7cad4e' and pr.docstatus=1 and pr.is_return = 0 order by pr.posting_date asc, pr.posting_time asc, pr.name asc
1177|1|1|0|0|2|0|52|1|select `default_currency` from `tabCompany` where `name` = '_Test Company 1' order by modified desc
1178|1|0|0|0|1|2|55|0|select max(char_length(`restrict_ip`)) from `tabUser`
1179|1|1|0|0|2|0|90|1|select `advance_paid` from `tabSales Order` where `name` = 'SO-00032' order by modified desc
1180|1|1|0|0|2|0|29|1|select * from `tabSalary Structure` where `name` = 'Daily Salary Structure Test for Salary Slip' order by modified desc
1181|1|1|0|0|2|0|18|1|select `name` from `tabHoliday List` where `name` = '_Test Holiday List' order by modified desc
1182|1|4|0|0|8|0|12|4|select name from `tabMode of Payment Account` where parent='Cash' and parenttype='Mode of Payment' and parentfield='accounts' and name not in ('c6ddfd123b','3a91ce4b16','bbb59610f6','2219838193','8865760296')
1183|1|2|0|0|5|0|44|2|select options from `tabCustom Field` where fieldtype='Table' and parent='DocType'
1184|1|1|0|0|3|0|90|1|select `name`, `parent`, `parenttype`, `docstatus` from `tabSales Order` where `amended_from` = 'SO-00026' order by modified desc
1185|1|1|0|0|2|0|82|1|select `currency` from `tabDelivery Note` where `name` = 'DN-00021' order by modified desc
1186|1|1|0|0|2|0|55|1|select name from `tabUser` where name > 's' order by modified desc
1187|1|1|0|0|3|0|26|1|select `tabAuthorization Rule`.`transaction`, `tabAuthorization Rule`.`based_on`, `tabAuthorization Rule`.`master_name`, `tabAuthorization Rule`.`company`, `tabAuthorization Rule`.`system_role`, `tabAuthorization Rule`.`name`, `tabAuthorization Rule`.`modified`, `tabAuthorization Rule`.`docstatus` from `tabAuthorization Rule` where `tabAuthorization Rule`.approving_role = 'System Manager' order by `tabAuthorization Rule`.`modified` desc
1188|1|1|0|0|3|0|35|1|select * from `tabTask` where `tabTask`.project = '_Test Project 1' order by exp_start_date asc
1189|1|1|0|0|2|0|16|1|select `name` from `tabExpense Claim Type` where `name` = 'Food' order by modified desc
1190|1|1|0|0|2|0|18|1|select `global_unsubscribe` from `tabEmail Unsubscribe` where `name` = '5b6fee6b2a' order by modified desc
1192|1|0|0|0|0|0|41|0|select distinct purchase_document_type from `tabSerial No`
1193|1|1|0|0|2|0|75|1|select `valuation_method` from `tabItem` where `name` = '_Test Regular Item' order by modified desc
1194|1|1|0|0|2|0|26|1|select * from `tabContact` where `name` = '_Test Contact for _Test Customer-_Test Customer' order by modified desc
1195|1|1|0|0|2|0|52|1|select `disposal_account`, `depreciation_cost_center` from `tabCompany` where `name` = '_Test Company' order by modified desc
1196|1|1|0|0|2|0|75|1|select name, min_order_qty from tabItem where name in ('_Test Item Home Desktop 200', '_Test Item Home Desktop 100')
1198|1|1|0|0|3|0|39|1|select `name`, `parent`, `parenttype`, `docstatus` from `tabProject` where `sales_order` = 'SO-00026' order by modified desc
1199|1|3|0|0|7|0|16|3|select * from `tabPortal Menu Item` where `parenttype` = 'Portal Settings' and `parent` = 'Portal Settings' and `parentfield` = 'custom_menu' order by idx asc
1200|1|1|0|0|3|0|98|1|select `name`, `parent`, `parenttype`, `docstatus` from `tabPurchase Invoice` where `amended_from` = 'PINV-00005' order by modified desc
1201|1|3|0|0|7|0|18|3|select * from `tabBOM Scrap Item` where `parenttype` = 'BOM' and `parent` = 'BOM-_Test PPT Item SC B-001' and `parentfield` = 'scrap_items' order by idx asc
1202|1|1|0|0|2|0|25|1|select `name` from `tabToDo` where `name` = '7e8272a7a9' order by modified desc
1203|1|1|0|0|2|0|24|1|select `name`, `email_server`, `smtp_port` from `tabEmail Domain` where `name` = 'example.com' order by modified desc
1204|1|3|0|0|7|0|21|3|select * from `tabWeb Form Field` where `parenttype` = 'Web Form' and `parent` = 'manage-events' and `parentfield` = 'web_form_fields' order by idx asc
1205|1|1|0|0|2|0|19|1|select modified, docstatus from `tabLanded Cost Voucher` where name = 'LCV00001' for update
1206|1|1|0|0|3|0|34|1|select distinct `ref_type`, parenttype from `tabEvent` where `ref_type`='Role'
1207|1|4|0|0|8|0|12|4|select name from `tabMode of Payment Account` where parent='Cash' and parenttype='Mode of Payment' and parentfield='accounts' and name not in ('c6ddfd123b','3a91ce4b16','bbb59610f6')
1208|1|2|0|0|6|0|82|2|select name from `tabDelivery Note` where `tabDelivery Note`.status not in ('Completed', 'Closed') and `tabDelivery Note`.docstatus < 2.0 order by `tabDelivery Note`.docstatus asc, `tabDelivery Note`.`modified` DESC limit 0, 100
1209|1|2|0|0|5|0|36|2|select * from `tabGL Entry` where voucher_type='Stock Entry' and voucher_no='STE-00011'
1210|1|1|0|0|3|0|55|1|select `name`, `parent`, `parenttype`, `docstatus` from `tabPurchase Receipt Item` where `purchase_order` = 'PO-00002' order by modified desc
1212|1|3|0|0|7|0|16|3|select * from `tabEmployee Education` where `parenttype` = 'Employee' and `parent` = 'EMP-0005' and `parentfield` = 'education' order by idx asc
1213|1|4|0|0|10|1|55|3|select sum(amount) from `tabPurchase Invoice Item` where po_detail='1534b0ea94' and (pr_detail is null or pr_detail = '') and docstatus=1
1214|1|1|0|0|2|0|29|1|select `owner` from `tabSupplier` where `name` = '_Test Supplier' order by modified desc
1215|1|0|0|0|0|0|71|0|select name from `tabEmployee` order by modified desc limit 1
1216|1|2|0|0|5|0|36|2|select item_code, warehouse, actual_qty from `tabStock Ledger Entry` where voucher_type = 'Stock Entry' and voucher_no = 'STE-00010' order by item_code, warehouse, actual_qty
1217|1|1|0|0|2|0|107|1|select modified, docstatus from `tabSales Invoice` where name = 'SINV-00010' for update
1218|1|1|0|0|2|0|27|1|select name, rgt from `tabItem Group` where name in ('_Test Item Group B', 'All Item Groups')
1219|1|5|0|0|12|0|44|5|select name from `tabSalary Slip` where docstatus!= 2 and employee = 'EMP-0002' and start_date >= '2016-11-01' and end_date <= '2016-11-30' and company = 'Wind Power LLC'
1220|1|3|0|0|8|0|36|3|select valuation_rate from `tabStock Ledger Entry` where item_code = '_Test Item' and warehouse = '_Test Warehouse - _TC' and valuation_rate > 0 order by posting_date desc, posting_time desc, name desc limit 1
1221|1|4|0|0|8|0|11|4|select name from `tabUserRole` where parent='test@example.com' and parenttype='User' and parentfield='user_roles' and name not in ('a496d47242','329a1b58b9','b1b0e80e75','7d80cfb0a0','3dcca4543d','3b7e2e6e19','a8777daf10','d31a77e597','fbddc04fbe')
1222|2|5|1|0|14|0|91|6|select name from `tabItem` item where variant_of='_Test Variant Item' and exists ( select name from `tabItem Variant Attribute` iv_attribute where iv_attribute.parent=item.name and ((iv_attribute.attribute='Test Size' and iv_attribute.attribute_value='Small')) and parent != '_Test Variant Item-S' )
1223|1|1|0|0|2|0|75|1|select `inspection_required_before_delivery` from `tabItem` where `name` = '_Test Item' order by modified desc
